prism:url	dc:identifier	dc:title	prism:publicationName	prism:coverDate	citedby-count	affiliation	institution_1	country_1	fundus_in_title	pub_year	abstract
https://api.elsevier.com/content/abstract/scopus_id/84991737373	SCOPUS_ID:84991737373	Combining point and edge for satellite pose tracking under illumination varying	Proceedings of the World Congress on Intelligent Control and Automation (WCICA)	2016-09-27	1	Tsinghua University, Beijing, China	Tsinghua University	China	0	2016	https://api.elsevier.com/content/abstract/scopus_id/84991737373
https://api.elsevier.com/content/abstract/scopus_id/84992088539	SCOPUS_ID:84992088539	Point Pattern Matching based on point pair local nonuniform ODT and Spectral Matching	2016 International Conference on Image, Vision and Computing, ICIVC 2016	2016-09-19	1	National University of Defense Technology, Changsha, China	National University of Defense Technology	China	0	2016	https://api.elsevier.com/content/abstract/scopus_id/84992088539
https://api.elsevier.com/content/abstract/scopus_id/84987754219	SCOPUS_ID:84987754219	Acid-Activatable Versatile Micelleplexes for PD-L1 Blockade-Enhanced Cancer Photodynamic Immunotherapy	Nano Letters	2016-09-14	219	Shanghai Institute of Materia Medica, Chinese Academy of Sciences, Shanghai, China++University of Chinese Academy of Sciences, Beijing, China	Shanghai Institute of Materia Medica, Chinese Academy of Sciences	China	0	2016	https://api.elsevier.com/content/abstract/scopus_id/84987754219
https://api.elsevier.com/content/abstract/scopus_id/84988353072	SCOPUS_ID:84988353072	A metric method using multidimensional features for nonrigid registration of medical images	Zidonghua Xuebao/Acta Automatica Sinica	2016-09-01	2	South-Central University for Nationalities, Wuhan, China	South-Central University for Nationalities	China	0	2016	https://api.elsevier.com/content/abstract/scopus_id/84988353072
https://api.elsevier.com/content/abstract/scopus_id/84987730746	SCOPUS_ID:84987730746	Classification of Textures Using Filter Based Local Feature Extraction	MATEC Web of Conferences	2016-09-01	0	Marmara Üniversitesi, Istanbul, Turkey	Marmara Üniversitesi	Turkey	0	2016	https://api.elsevier.com/content/abstract/scopus_id/84987730746
https://api.elsevier.com/content/abstract/scopus_id/84983494514	SCOPUS_ID:84983494514	Recognition for insects via spatial pyramid model using sparse coding	Nongye Gongcheng Xuebao/Transactions of the Chinese Society of Agricultural Engineering	2016-09-01	13	Institute of Intelligent Machines Chinese Academy of Sciences, Hefei, China	Institute of Intelligent Machines Chinese Academy of Sciences	China	0	2016	https://api.elsevier.com/content/abstract/scopus_id/84983494514
https://api.elsevier.com/content/abstract/scopus_id/84957973509	SCOPUS_ID:84957973509	Image selection and annotation for an environmental knowledge base	Language Resources and Evaluation	2016-09-01	3	Universidad de Granada, Granada, Spain	Universidad de Granada	Spain	0	2016	https://api.elsevier.com/content/abstract/scopus_id/84957973509
https://api.elsevier.com/content/abstract/scopus_id/85007044462	SCOPUS_ID:85007044462	Scale and orientation-based background weighted histogram for human tracking	3D Research	2016-09-01	1	Laboratoire Informatique, Imagerie &amp; Analyse Numérique, Université Sidi Mohamed Ben Abdellah, Fez, Morocco	Laboratoire Informatique, Imagerie &amp; Analyse Numérique, Université Sidi Mohamed Ben Abdellah	Morocco	0	2016	https://api.elsevier.com/content/abstract/scopus_id/85007044462
https://api.elsevier.com/content/abstract/scopus_id/84981285640	SCOPUS_ID:84981285640	Face Association for Videos Using Conditional Random Fields and Max-Margin Markov Networks	IEEE Transactions on Pattern Analysis and Machine Intelligence	2016-09-01	10	A. James Clark School of Engineering, College Park, United States	A. James Clark School of Engineering	United States	0	2016	https://api.elsevier.com/content/abstract/scopus_id/84981285640
https://api.elsevier.com/content/abstract/scopus_id/84977134577	SCOPUS_ID:84977134577	Cytomegalovirus driven immunosenescence—An immune phenotype with or without clinical impact?	Mechanisms of Ageing and Development	2016-09-01	13	Karolinska University Hospital, Stockholm, Sweden	Karolinska University Hospital	Sweden	0	2016	https://api.elsevier.com/content/abstract/scopus_id/84977134577
https://api.elsevier.com/content/abstract/scopus_id/85007579748	SCOPUS_ID:85007579748	A comparative study on features for similar image search	ACM International Conference Proceeding Series	2016-08-19	0	Xiamen University, Xiamen, China	Xiamen University	China	0	2016	https://api.elsevier.com/content/abstract/scopus_id/85007579748
https://api.elsevier.com/content/abstract/scopus_id/85007575432	SCOPUS_ID:85007575432	Deep neural network boosted large scale image recognition using user click data	ACM International Conference Proceeding Series	2016-08-19	7	Hangzhou Dianzi University, Hangzhou, China	Hangzhou Dianzi University	China	0	2016	https://api.elsevier.com/content/abstract/scopus_id/85007575432
https://api.elsevier.com/content/abstract/scopus_id/84988443652	SCOPUS_ID:84988443652	A monovision-based 3D pose estimation system for vehicle behavior prediction	Proceedings - 2016 IEEE International Conference on Vehicular Electronics and Safety, ICVES 2016	2016-08-19	1	Xi'an Jiaotong University, Xi'an, China	Xi'an Jiaotong University	China	0	2016	https://api.elsevier.com/content/abstract/scopus_id/84988443652
https://api.elsevier.com/content/abstract/scopus_id/84984945122	SCOPUS_ID:84984945122	Images don't lie: Transferring deep visual semantic features to large-scale multimodal learning to rank	Proceedings of the ACM SIGKDD International Conference on Knowledge Discovery and Data Mining	2016-08-13	19	Etsy, Inc., Dublin, Ireland	Etsy, Inc.	Ireland	0	2016	https://api.elsevier.com/content/abstract/scopus_id/84984945122
https://api.elsevier.com/content/abstract/scopus_id/84984982159	SCOPUS_ID:84984982159	Deep crossing: Web-scale modeling without manually crafted combinatorial features	Proceedings of the ACM SIGKDD International Conference on Knowledge Discovery and Data Mining	2016-08-13	126	Microsoft Research, Redmond, United States	Microsoft Research	United States	0	2016	https://api.elsevier.com/content/abstract/scopus_id/84984982159
https://api.elsevier.com/content/abstract/scopus_id/84984975995	SCOPUS_ID:84984975995	A multi-view sonar image fusion method based on the morphological wavelet and directional filters	2016 IEEE/OES China Ocean Acoustics Symposium, COA 2016	2016-08-05	1	Harbin Engineering University, Harbin, China	Harbin Engineering University	China	0	2016	https://api.elsevier.com/content/abstract/scopus_id/84984975995
https://api.elsevier.com/content/abstract/scopus_id/85006802816	SCOPUS_ID:85006802816	SQI-based illumination normalization for face recognition based on discrete wavelet transform	Proceedings - International Conference on Image Processing, ICIP	2016-08-03	3	Xidian University, Xi'an, China	Xidian University	China	0	2016	https://api.elsevier.com/content/abstract/scopus_id/85006802816
https://api.elsevier.com/content/abstract/scopus_id/85006832831	SCOPUS_ID:85006832831	Holistic features for real-time crowd behaviour anomaly detection	Proceedings - International Conference on Image Processing, ICIP	2016-08-03	33	Dublin City University, Dublin, Ireland	Dublin City University	Ireland	0	2016	https://api.elsevier.com/content/abstract/scopus_id/85006832831
https://api.elsevier.com/content/abstract/scopus_id/85006817295	SCOPUS_ID:85006817295	Texture and shape attribute selection for plant disease monitoring in a mobile cloud-based environment	Proceedings - International Conference on Image Processing, ICIP	2016-08-03	4	Ulster University, Coleraine, United Kingdom	Ulster University	United Kingdom	0	2016	https://api.elsevier.com/content/abstract/scopus_id/85006817295
https://api.elsevier.com/content/abstract/scopus_id/85006797851	SCOPUS_ID:85006797851	Towards temporal adaptive representation for video action recognition	Proceedings - International Conference on Image Processing, ICIP	2016-08-03	3	The University of Texas at San Antonio, San Antonio, United States	The University of Texas at San Antonio	United States	0	2016	https://api.elsevier.com/content/abstract/scopus_id/85006797851
https://api.elsevier.com/content/abstract/scopus_id/84979574357	SCOPUS_ID:84979574357	Scoring multiple features to predict drug disease associations using information fusion and aggregation	SAR and QSAR in Environmental Research	2016-08-02	11	University of Tehran, Tehran, Iran	University of Tehran	Iran	0	2016	https://api.elsevier.com/content/abstract/scopus_id/84979574357
https://api.elsevier.com/content/abstract/scopus_id/84938780324	SCOPUS_ID:84938780324	A gender classification scheme based on multi-region feature extraction and information fusion for unconstrained images	Multimedia Tools and Applications	2016-08-01	6	Da-Yeh University, Dacun, Taiwan	Da-Yeh University	Taiwan	0	2016	https://api.elsevier.com/content/abstract/scopus_id/84938780324
https://api.elsevier.com/content/abstract/scopus_id/84966312416	SCOPUS_ID:84966312416	A convex hull approach in conjunction with Gaussian mixture model for salient object detection	Digital Signal Processing: A Review Journal	2016-08-01	23	National Institute of Technology, Uttarakhand, Sumari, India++Jawaharlal Nehru University, New Delhi, India	National Institute of Technology, Uttarakhand	India	0	2016	https://api.elsevier.com/content/abstract/scopus_id/84966312416
https://api.elsevier.com/content/abstract/scopus_id/84966701576	SCOPUS_ID:84966701576	A reduced feature set for driver head pose estimation	Applied Soft Computing Journal	2016-08-01	22	Centre de Visió per Computador, Cerdanyola del Valles, Spain++Universitat Autònoma de Barcelona, Barcelona, Spain	Centre de Visió per Computador	Spain	0	2016	https://api.elsevier.com/content/abstract/scopus_id/84966701576
https://api.elsevier.com/content/abstract/scopus_id/84981271749	SCOPUS_ID:84981271749	Pegasus: a distributed and load-balancing fingerprint identification system	Frontiers of Information Technology and Electronic Engineering	2016-08-01	4	National Key Laboratory for Parallel and Distributed Processing, Changsha, China	National Key Laboratory for Parallel and Distributed Processing	China	0	2016	https://api.elsevier.com/content/abstract/scopus_id/84981271749
https://api.elsevier.com/content/abstract/scopus_id/84939629218	SCOPUS_ID:84939629218	A modified vector of locally aggregated descriptors approach for fast video classification	Multimedia Tools and Applications	2016-08-01	20	University Politehnica of Bucharest, Bucuresti, Romania	University Politehnica of Bucharest	Romania	0	2016	https://api.elsevier.com/content/abstract/scopus_id/84939629218
https://api.elsevier.com/content/abstract/scopus_id/84990851596	SCOPUS_ID:84990851596	Cellular and molecular immunologic mechanisms in patients with atopic dermatitis	Journal of Allergy and Clinical Immunology	2016-08-01	261	Medizinische Hochschule Hannover (MHH), Hannover, Germany	Medizinische Hochschule Hannover (MHH)	Germany	0	2016	https://api.elsevier.com/content/abstract/scopus_id/84990851596
https://api.elsevier.com/content/abstract/scopus_id/84985920546	SCOPUS_ID:84985920546	Grapevine rootstocks: Origins and perspectives	Acta Horticulturae	2016-07-30	21	Ecophysiologie et Génomique Fonctionnelle de la Vigne, Villenave-d'Ornon, France	Ecophysiologie et Génomique Fonctionnelle de la Vigne	France	0	2016	https://api.elsevier.com/content/abstract/scopus_id/84985920546
https://api.elsevier.com/content/abstract/scopus_id/84979238838	SCOPUS_ID:84979238838	A high precision terahertz wave image reconstruction algorithm	Sensors (Switzerland)	2016-07-22	10	Jilin University, Changchun, China	Jilin University	China	0	2016	https://api.elsevier.com/content/abstract/scopus_id/84979238838
https://api.elsevier.com/content/abstract/scopus_id/85021904550	SCOPUS_ID:85021904550	Toward a universal learning-based image quality metric with reference for stereoscopic images	Proceedings of IEEE/ACS International Conference on Computer Systems and Applications, AICCSA	2016-07-02	0	Universite d'Orleans, Orleans, France	Universite d'Orleans	France	0	2016	https://api.elsevier.com/content/abstract/scopus_id/85021904550
https://api.elsevier.com/content/abstract/scopus_id/85016242516	SCOPUS_ID:85016242516	Feature-level fusion of palmprint and palm vein base on canonical correlation analysis	International Conference on Signal Processing Proceedings, ICSP	2016-07-02	6	Beijing Jiaotong University, Beijing, China	Beijing Jiaotong University	China	0	2016	https://api.elsevier.com/content/abstract/scopus_id/85016242516
